4.31587534e+09	-25.6870114	-57.5860329	0.02785099	-0.0438625
4.31587549e+09	-25.688235	-57.4563494	0.02794626	-0.04379318
4.31587563e+09	-25.7066711	-57.5892837	0.02778554	-0.04376491
4.31587577e+09	-25.690799	-57.7983364	0.0276762	-0.04394623
4.31587592e+09	-25.6945009	-57.7994671	0.02766354	-0.04392805
4.31587606e+09	-25.7015449	-57.7591937	0.02767196	-0.043873
4.3158762e+09	-25.6824845	-57.7543986	0.02773643	-0.04396706
4.31587635e+09	-25.7270878	-58.1473674	0.02729371	-0.04393009
4.31587649e+09	-25.7287644	-58.0470386	0.02736531	-0.04387376
4.31587663e+09	-25.7228798	-58.316196	0.02717731	-0.04403165
4.31587678e+09	-25.7314852	-58.3325384	0.02713785	-0.04399579
4.31587692e+09	-25.6990706	-58.3807962	0.02720211	-0.04418321
4.31587706e+09	-25.755635	-58.5612416	0.02688716	-0.04398131
4.3158772e+09	-25.7302986	-58.6287274	0.02691373	-0.04414152
4.31587735e+09	-25.7432906	-58.5670292	0.02692095	-0.04404658
4.31587749e+09	-25.7578415	-58.8270948	0.02667602	-0.04409439
4.31587763e+09	-25.7547968	-58.9598471	0.0265831	-0.04417156
4.31587778e+09	-25.7799308	-58.9297773	0.0265294	-0.04403001
4.31587792e+09	-25.764536	-59.1346825	0.02641855	-0.04420288
4.31587806e+09	-25.7885969	-59.281485	0.02623244	-0.04414796
4.31587821e+09	-25.7877157	-59.5713953	0.02601136	-0.04428462
4.31587835e+09	-25.8105078	-59.5980681	0.02592263	-0.04418064
4.31587849e+09	-25.7886184	-59.6070846	0.02598107	-0.04429621
4.31587864e+09	-25.8086488	-59.797303	0.02577436	-0.04427999
4.31587878e+09	-25.830799	-60.1532174	0.02543386	-0.04432606
4.31587892e+09	-25.8606542	-60.1391288	0.02535745	-0.04416773
4.31587906e+09	-25.8357252	-60.1312533	0.02543642	-0.04429118
4.31587921e+09	-25.8706325	-60.2581069	0.02523667	-0.04416952
4.31587935e+09	-25.8768557	-60.7348455	0.02485047	-0.04434619
4.31587949e+09	-25.8981977	-60.6228476	0.02487591	-0.04418882
4.31587964e+09	-25.9329317	-61.0161381	0.02447394	-0.0441815
4.31587978e+09	-25.9556155	-61.1838969	0.02428098	-0.04413755
4.31587992e+09	-25.9734214	-61.3722955	0.02408629	-0.0441266
4.31588007e+09	-26.0309453	-61.4872821	0.02383928	-0.04388326
4.31588021e+09	-26.0491806	-61.712234	0.02361717	-0.04388429
4.31588035e+09	-26.0767378	-62.0079352	0.02331628	-0.0438662
4.31588049e+09	-26.1165547	-62.2754672	0.0230055	-0.04377347
4.31588064e+09	-26.1385419	-62.5027045	0.02277399	-0.04375347
4.31588078e+09	-26.1862374	-62.6478795	0.02253895	-0.04357112
4.31588092e+09	-26.2088907	-62.9542342	0.02224756	-0.04357721
4.31588107e+09	-26.2771212	-63.162403	0.02191625	-0.04331615
4.31588121e+09	-26.2892675	-63.4768801	0.02164788	-0.04337509
4.31588135e+09	-26.3722898	-63.7259571	0.02125498	-0.04305528
4.3158815e+09	-26.438076	-64.0175318	0.02087688	-0.04283721
4.31588164e+09	-26.5337214	-64.4241191	0.02034708	-0.04251355
4.31588178e+09	-26.624816	-64.4556596	0.02011164	-0.04208109
4.31588193e+09	-26.6854685	-64.7546016	0.01975339	-0.0418919
4.31588207e+09	-26.8248141	-65.0594673	0.01921939	-0.04132805
4.31588221e+09	-26.911949	-65.1313248	0.01897622	-0.04093936
4.31588235e+09	-27.026597	-65.0216301	0.01880471	-0.04036661
4.3158825e+09	-27.1512947	-65.1177376	0.0184699	-0.03982227
4.31588264e+09	-27.3375566	-65.1335746	0.01806727	-0.0389824
4.31588278e+09	-27.4518562	-65.135207	0.01782998	-0.03847329
4.31588293e+09	-27.5836985	-64.8082904	0.01777731	-0.0377929
4.31588307e+09	-27.7625985	-64.7683286	0.01744072	-0.0370103
4.31588321e+09	-27.9055206	-63.9995814	0.017643	-0.03617284
4.31588336e+09	-28.0587987	-63.4904504	0.01764951	-0.03538467
4.3158835e+09	-28.2586954	-62.430409	0.01788474	-0.03425462
4.31588364e+09	-28.3844296	-61.2188752	0.01833763	-0.03338207
4.31588379e+09	-28.5029412	-60.2790806	0.0186268	-0.03262857
4.31588393e+09	-28.632384	-58.7234109	0.01921721	-0.03163587
4.31588407e+09	-28.7207443	-57.1965088	0.0198504	-0.03079767
4.31588421e+09	-28.7200909	-55.5267201	0.02074095	-0.03020844
4.31588436e+09	-28.7398613	-54.3894613	0.02128792	-0.0297231
4.3158845e+09	-28.745654	-52.5653762	0.02220843	-0.02901107
4.31588464e+09	-28.6569701	-51.0874012	0.02318483	-0.02872035
4.31588479e+09	-28.5552511	-49.8149302	0.02409746	-0.02853057
4.31588493e+09	-28.4428156	-48.215015	0.02520886	-0.02820945
4.31588507e+09	-28.2786559	-47.5879447	0.02600291	-0.02846479
4.31588522e+09	-28.1587372	-46.8532616	0.02673229	-0.02852008
4.31588536e+09	-27.9981799	-46.1566845	0.02758221	-0.02871897
4.3158855e+09	-27.8713044	-45.6049728	0.02826737	-0.0288707
4.31588565e+09	-27.6738492	-45.2032185	0.02912371	-0.02933104
4.31588579e+09	-27.5859805	-45.2250426	0.02940854	-0.02964047
4.31588593e+09	-27.4643586	-44.7139701	0.03009015	-0.02979121
4.31588607e+09	-27.2953794	-44.7245107	0.03067568	-0.0303821
4.31588622e+09	-27.236908	-44.7378237	0.03087577	-0.03059449
4.31588636e+09	-27.142195	-44.8091332	0.03117577	-0.03096875
4.3158865e+09	-27.0470713	-44.7246145	0.03156522	-0.03126324
4.31588665e+09	-26.9626116	-44.847917	0.03180564	-0.03163724
4.31588679e+09	-26.8239445	-44.8146134	0.03233616	-0.03212758
4.31588693e+09	-26.8243807	-45.0011199	0.03222979	-0.03223105
4.31588708e+09	-26.6790886	-45.3621253	0.03256629	-0.03298057
4.31588722e+09	-26.6708061	-45.2708803	0.03264989	-0.03296008
4.31588736e+09	-26.6079543	-45.4789906	0.0327662	-0.03331868
4.31588751e+09	-26.5571618	-45.7370288	0.0328071	-0.03366218
4.31588765e+09	-26.500869	-45.968509	0.03288326	-0.03401418
4.31588779e+09	-26.4727529	-45.8871462	0.0330383	-0.03407758
4.31588793e+09	-26.4073362	-46.0712253	0.03317758	-0.03444197
4.31588808e+09	-26.3797878	-46.2193146	0.03319356	-0.03463729
4.31588822e+09	-26.3141842	-46.4389452	0.03331119	-0.03502784
4.31588836e+09	-26.2997398	-46.4452838	0.03336275	-0.03508983
4.31588851e+09	-26.2660675	-46.7169466	0.03332494	-0.03538453
4.31588865e+09	-26.2487733	-46.662266	0.03342518	-0.03542317
4.31588879e+09	-26.2018684	-46.9160139	0.03344811	-0.03576346
4.31588894e+09	-26.181015	-47.160058	0.03337551	-0.03599191
4.31588908e+09	-26.2083713	-47.2703855	0.03320141	-0.03594273
4.31588922e+09	-26.1627505	-47.4255967	0.03327825	-0.03622229
4.31588936e+09	-26.1544629	-47.3935997	0.03333026	-0.03623826
4.31588951e+09	-26.1291441	-47.5147726	0.03335062	-0.03641466
4.31588965e+09	-26.1157521	-47.8072859	0.03321545	-0.0366409
4.31588979e+09	-26.0752236	-47.7267609	0.0334225	-0.03676533
